comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,year,cat_2016_score
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1974.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1988.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1988.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1988.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1989.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1989.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1989.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1990.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1990.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1990.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1991.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1991.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1991.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1992.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1992.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1992.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1993.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1993.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1993.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1994.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1994.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1994.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1995.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1995.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1995.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1996.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1996.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1996.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1997.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1997.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1997.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1998.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1998.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1998.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1999.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1999.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,1999.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2e3,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2e3,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2e3,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2001.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2001.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2001.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2002.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2002.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2002.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2003.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2003.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Lower Risk/least concern,0.0,2003.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2004.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2004.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2004.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2005.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2005.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2005.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2006.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2006.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2006.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2007.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2007.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2007.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2008.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2008.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2008.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2009.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2009.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2009.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2010.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2010.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2010.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2011.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2011.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2011.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2012.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2012.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2012.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2013.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2013.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2013.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2014.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2014.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2014.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2015.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2015.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2015.0,0.0
Little auk,Alle alle,FALSE,5,22694837,NA,LC,LC,Least Concern,0.0,2016.0,0.0
Little auk,Alle alle,FALSE,8,22694837,NA,LC,LC,Least Concern,0.0,2016.0,0.0
Little auk,Alle alle,FALSE,9,22694837,NA,LC,LC,Least Concern,0.0,2016.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1965.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1965.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1965.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1966.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1966.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1966.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1967.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1967.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1967.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1968.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1968.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1968.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1969.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1969.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1969.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1970.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1970.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1970.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1971.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1971.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1971.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1972.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1972.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1972.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1973.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1973.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1973.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1974.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1974.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1974.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1975.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1976.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1977.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1978.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1979.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1980.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1981.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1982.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1983.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1984.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1985.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1986.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1987.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1988.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1988.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1988.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1989.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1989.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1989.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1990.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1990.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1990.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1991.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1991.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1991.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1992.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1992.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1992.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1993.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1993.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1993.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1994.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1994.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1994.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1995.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1995.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1995.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1996.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1996.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1996.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1997.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1997.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1997.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1998.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1998.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1998.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1999.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1999.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,1999.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2e3,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2e3,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2e3,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2001.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2001.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2001.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2002.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2002.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2002.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2003.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2003.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Lower Risk/least concern,0.0,2003.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Least Concern,0.0,2004.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Least Concern,0.0,2004.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Least Concern,0.0,2004.0,0.0
Common guillemot,Uria aalge,FALSE,8,22694841,NA,LC,LC,Least Concern,0.0,2005.0,0.0
Common guillemot,Uria aalge,FALSE,9,22694841,NA,LC,LC,Least Concern,0.0,2005.0,0.0
Common guillemot,Uria aalge,FALSE,7,22694841,NA,LC,LC,Least Concern,0.0,2005.0,0.0
